lon,lat,pa,tipo,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio12_precipitacao_anual,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,elevacao,declividade,bio4_sazonalidade_temperatura_z,bio5_temp_max_mes_quente_z,bio12_precipitacao_anual_z,bio14_precipitacao_mes_seco_z,bio18_precipitacao_trimestre_quente_z,elevacao_z,declividade_z,treino
-53.244722,-0.764722,1,Presenca,62.30110549926758,30.87299919128418,2163,53,169,346,0.10309194773435593,0.7838099366640021,-1.7819270889979908,-0.042341108809546335,0.14794169636330526,-1.197557981634134,1.638403682682934,0.6067695672743434,FALSE
-51.658889,0.9675,1,Presenca,70.84114837646484,32.27674865722656,2319,42,151,119,0.07452215254306793,1.3403211717609895,-0.3776051895188807,0.44955512452067636,-0.13168721071807996,-1.310967934800883,-0.365020424496118,0.1981005894639088,FALSE
-48.583333,-3.794722,1,Presenca,42.44490814208984,32.05699920654297,2044,36,211,113,0.02888383716344833,-0.5101176319056602,-0.5974442516027283,-0.41756964577298544,-0.28421206912610825,-0.9329347575783863,-0.4179743656550357,-0.45472046054021437,TRUE
-63.251111,-8.915278,1,Presenca,45.38854217529297,32.66225051879883,2287,15,500,95,0.02199403755366802,-0.3182959472785888,0.008053875457118127,0.34865333306832297,-0.8180490735542073,0.8879250460433057,-0.5768361891317887,-0.553273752399522,FALSE
-56.306111,-1.655278,1,Presenca,64.2703628540039,32.88574981689453,2413,72,293,66,0.05622844770550728,0.9121364402269215,0.23164431409945657,0.7459541369119644,0.6309370813220615,-0.4162894153743075,-0.8327802380665574,-0.06357680816095936,TRUE
-61.595136,-7.948514,1,Presenca,37.34532165527344,33.41350173950195,2446,22,364,112,0.0393097959458828,-0.8424317918075703,0.7596114481152547,0.8500091093472039,-0.6401034054115076,0.031049844338980098,-0.42680002251485527,-0.30558512758513307,FALSE
-51.954722,-3.227222,1,Presenca,56.432159423828125,32.276248931884766,2133,36,154,147,0.09099938720464706,0.4013605185373883,-0.37810511864315566,-0.13693653829612762,-0.28421206912610825,-1.292066275939758,-0.11790203242116885,0.43379477632120816,FALSE
-64.205556,-9.143889,1,Presenca,48.799835205078125,33.14925003051758,2064,24,481,94,0.03157304599881172,-0.09599930022632953,0.49525198020093514,-0.3545060261152646,-0.5892617859421648,0.7682145399228485,-0.5856618459916083,-0.4162533935378625,TRUE
-63.591667,-8.581667,1,Presenca,44.630950927734375,32.94049835205078,2232,18,493,71,0.02227455377578735,-0.3676643224659353,0.28641517510399395,0.17522837900959062,-0.7417866443501931,0.8438211753673478,-0.7886519537674594,-0.5492611832864012,TRUE
-64.591356,-9.411556,1,Presenca,52.54551696777344,33.40925216674805,1920,25,461,121,0.04312306270003319,0.14808776280278962,0.7553601424324888,-0.8085640876508547,-0.5638409762074934,0.642203480848683,-0.3473691107764788,-0.25103927536242066,FALSE
