lon,lat,GLM,GAM,RF,BRT,MaxEnt,Ensemble_Media,Ensemble_Ponderado,Consenso_Binario,Incerteza_SD,Amplitude
-56.91666666666667,-2.0833333333333304,0.3164411783218384,0.34086874127388,0.584190845489502,0.6789929866790771,0.8388288617134094,0.551864504814148,0.5533351898193359,1,0.22332629561424255,0.522387683391571
-56.75,-2.0833333333333304,0.35356274247169495,0.3008117973804474,0.4309805631637573,0.6458938717842102,0.8851410150527954,0.523277997970581,0.5261651873588562,1,0.24124301970005035,0.5843292474746704
-56.583333333333336,-2.0833333333333304,0.3806323707103729,0.29245105385780334,0.3668591380119324,0.5082544684410095,0.8944712281227112,0.4885336458683014,0.4915755093097687,1,0.23982805013656616,0.6020201444625854
-56.41666666666667,-2.0833333333333304,0.2246071696281433,0.20313042402267456,0.25210437178611755,0.2610527575016022,0.6104863882064819,0.31027621030807495,0.31190425157546997,1,0.16937567293643951,0.4073559641838074
-56.25,-2.0833333333333304,0.13164405524730682,0.13845771551132202,0.198928564786911,0.16289377212524414,0.5513990521430969,0.23666463792324066,0.23801925778388977,1,0.1779029369354248,0.4197549819946289
-56.083333333333336,-2.0833333333333304,0.16985908150672913,0.14539603888988495,0.20856308937072754,0.13784648478031158,0.585448682308197,0.24942266941070557,0.25089243054389954,1,0.18985792994499207,0.44760221242904663
-55.91666666666667,-2.0833333333333304,0.09748414903879166,0.12490582466125488,0.22021348774433136,0.12941142916679382,0.46869170665740967,0.20814132690429688,0.20884017646312714,0.4000000059604645,0.15281017124652863,0.3712075650691986
-55.75,-2.0833333333333304,0.0656500831246376,0.09853998571634293,0.19861707091331482,0.13024993240833282,0.36050570011138916,0.17071256041526794,0.171111598610878,0.4000000059604645,0.11692339926958084,0.29485562443733215
-55.583333333333336,-2.0833333333333304,0.06576838344335556,0.07730208337306976,0.1480444371700287,0.09752882272005081,0.34633567929267883,0.1469958871603012,0.14766158163547516,0.4000000059604645,0.11580109596252441,0.2805672883987427
-55.41666666666667,-2.0833333333333304,0.06870314478874207,0.08010081946849823,0.10342659056186676,0.08288152515888214,0.363129198551178,0.13964825868606567,0.14062142372131348,0.20000000298023224,0.1255560666322708,0.2944260537624359
