lon,lat,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio12_precipitacao_anual,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,elevacao,declividade,pa,tipo
-54.75,-9.25,66.4519271850586,34.498748779296875,2238,10,156,568,0.12426327168941498,0,Background
-61.75,-12.416666666666664,72.85692596435547,32.46699905395508,1612,8,399,392,0.265316367149353,0,Background
-52.25,-4.083333333333332,45.29137420654297,31.122499465942383,2088,36,178,212,0.02564313448965549,0,Background
-58.75,-2.75,55.742645263671875,32.42675018310547,2204,72,307,72,0.06511155515909195,0,Background
-64.58333333333333,-3.75,26.782480239868164,32.05799865722656,2406,105,498,71,0.01745115593075752,0,Background
-57.08333333333333,0.08333333333333393,56.48946762084961,32.35124969482422,2307,100,306,201,0.07575536519289017,0,Background
-54.08333333333333,1.5833333333333337,55.739158630371094,31.83824920654297,2200,53,195,272,0.06081290915608406,0,Background
-63.58333333333333,-9.916666666666666,50.54866027832031,33.161251068115234,2075,12,494,172,0.08145702630281448,0,Background
-52.416666666666664,-1.916666666666666,55.246620178222656,32.28125,2083,45,160,39,0.06456400454044342,0,Background
-60.25,2.0833333333333335,63.24684143066406,32.34674835205078,1780,45,237,238,0.1019529476761818,0,Background
-60.25,-0.583333333333333,43.772212982177734,31.90275001525879,2193,118,382,132,0.1478789448738098,0,Background
-53.416666666666664,-2.083333333333333,59.5384521484375,32.20275115966797,1733,26,101,20,0.1094888225197792,0,Background
-68.41666666666666,-8.416666666666666,71.567535400390625,31.328998565673828,2165,38,699,205,0.01005611661821603,0,Background
-51.916666666666664,-10.083333333333332,44.91640853881836,34.73249816894531,1948,5,512,282,0.04906769841909408,0,Background
-62.75,-4.75,27.576616287231445,32.25550079345703,2452,91,655,48,0.03844949975609779,0,Background
-58.25,-3.583333333333332,56.150672912597656,32.79899978637695,2171,81,319,31,0.02022325433790683,0,Background
-51.916666666666664,-2.083333333333333,51.56638717651367,32.23125076293945,2203,47,168,49,0.02329356968402862,0,Background
-50.58333333333333,0.916666666666667,76.2074203491211,33.1037483215332,2234,19,82,6,0.01971016079187393,0,Background
-56.58333333333333,-3.583333333333332,61.73377990722656,32.65475082397461,2156,55,280,90,0.05889287963509559,0,Background
-50.08333333333333,-5.75,48.67587661743164,33.572998046875,1845,22,232,193,0.11178679764270782,0,Background
-62.58333333333333,-1.75,27.920194625854492,31.291500091552734,2613,156,535,42,0.0044206054881215,0,Background
-54.25,-4.25,48.85648727416992,30.913249969482425,1766,38,238,344,0.10906004905700684,0,Background
-55.25,-1.75,65.57856750488281,32.626251220703125,1948,52,226,72,0.06255029141902924,0,Background
-46.58333333333333,-4.916666666666666,47.528377532958984,32.215999603271484,1264,9,160,251,0.0767296552658081,0,Background
-47.916666666666664,-3.25,40.05570602416992,31.634750366210938,1999,42,197,116,0.08797851204872131,0,Background
-64.75,-6.916666666666666,32.775577545166016,32.79999923706055,2654,47,603,70,0.01868019066751003,0,Background
-59.58333333333333,-3.416666666666666,50.74007415771485,32.3120002746582,2279,79,381,37,0.02507998421788215,0,Background
-54.58333333333333,-3.25,55.81547164916992,31.31399917602539,1763,34,173,138,0.0661693811416626,0,Background
-52.75,-5.25,37.493412017822266,32.12825012207031,1775,24,263,201,0.05063601210713386,0,Background
-64.08333333333333,-8.583333333333332,45.936767578125,33.08250045776367,2208,24,507,97,0.02130779437720775,0,Background
-51.25,1.916666666666667,72.50638580322266,32.36050033569336,2544,41,157,103,0.1125870943069458,0,Background
-45.416666666666664,-3.916666666666666,65.77580261230469,33.578250885009766,1644,18,113,39,0.04396698996424675,0,Background
-48.58333333333333,-2.25,37.68534851074219,31.380748748779297,2377,65,217,35,0.02317940443754196,0,Background
-59.58333333333333,-6.583333333333332,35.368099212646484,33.361000061035156,2116,31,479,113,0.04101656377315521,0,Background
-62.25,-1.583333333333333,29.693906784057617,31.31999969482422,2482,140,481,50,0.0121505269780755,0,Background
-61.25,-10.25,48.52188873291016,32.847999572753906,2098,11,246,229,0.07329538464546204,0,Background
-53.25,-8.75,37.101776123046875,34.35649871826172,2033,10,366,317,0.1004071608185768,0,Background
-61.08333333333333,-7.416666666666666,33.52639389038086,33.3640022277832,2565,29,587,93,0.01640334352850914,0,Background
-67.75,-6.25,42.24306869506836,31.805500030517575,2527,63,569,132,0.04226488992571831,0,Background
-53.08333333333333,-3.416666666666666,52.06462097167969,31.717750549316406,1713,36,156,151,0.12830892205238342,0,Background
-67.08333333333333,-5.083333333333332,35.92322540283203,31.893749237060547,2561,81,567,84,0.00582602573558688,0,Background
-57.75,-10.416666666666666,48.50699615478515,33.88874816894531,2079,2,301,387,0.20592428743839264,0,Background
-50.916666666666664,-5.75,36.96784591674805,32.16699981689453,1855,20,333,315,0.18411681056022644,0,Background
-59.916666666666664,-9.916666666666666,45.79316329956055,33.71099853515625,2007,8,237,211,0.07694105058908463,0,Background
-61.416666666666664,-2.75,31.27422142028809,31.587249755859375,2589,91,548,55,0.02943657152354717,0,Background
-66.25,-8.083333333333332,49.55220413208008,32.291500091552734,2205,29,526,119,0.01680492423474788,0,Background
-51.08333333333333,-2.25,45.21009063720703,32.24650192260742,2494,56,196,27,0.01973777264356613,0,Background
-66.41666666666666,-5.916666666666666,35.949520111083984,32.0052490234375,2652,67,566,111,0.01638978719711303,0,Background
-61.25,-4.583333333333332,32.11751174926758,32.36524963378906,2469,87,484,48,0.00613766955211758,0,Background
-53.416666666666664,-2.25,58.01963806152344,31.714750289916992,1746,27,105,74,0.15912209451198578,0,Background
-60.58333333333333,-5.583333333333332,34.67021560668945,33.00199890136719,2509,61,503,55,0.009059420786798,0,Background
-58.58333333333333,-11.083333333333332,59.77335357666016,34.06999969482422,1946,4,441,296,0.13085168600082395,0,Background
-54.25,-10.916666666666666,49.53651428222656,35.080501556396484,2094,2,301,336,0.0836649090051651,0,Background
-45.416666666666664,-2.416666666666666,42.632511138916016,32.16400146484375,2372,15,116,15,0.00935893412679433,0,Background
-48.75,-2.916666666666666,42.4124870300293,31.99824905395508,2289,50,213,62,0.03320132195949554,0,Background
-63.08333333333333,-12.583333333333332,72.8406753540039,33.09450149536133,1542,8,373,144,0.0135352062061429,0,Background
-56.916666666666664,-6.416666666666666,39.33437728881836,33.180999755859375,2241,28,306,247,0.05452769622206688,0,Background
-54.58333333333333,-11.583333333333332,62.192264556884766,34.188751220703125,1866,0,474,361,0.03473904356360435,0,Background
-61.08333333333333,-4.416666666666666,33.414615631103516,32.28849792480469,2443,88,473,47,0.01054576877504587,0,Background
-54.25,-3.75,53.40704345703125,31.4325008392334,1762,40,208,191,0.1507117599248886,0,Background
-56.75,-7.25,38.10441589355469,33.88500213623047,2134,19,298,268,0.0661790519952774,0,Background
-56.08333333333333,-1.25,62.78513717651367,33.050498962402344,2510,100,355,38,0.0987587496638298,0,Background
-52.416666666666664,-5.75,33.67270278930664,32.236000061035156,1882,27,336,279,0.12253416329622269,0,Background
-45.08333333333333,-1.916666666666666,36.99162292480469,31.625749588012695,1605,8,58,20,0.0300648882985115,0,Background
-54.416666666666664,-12.083333333333332,78.28621673583984,33.827999114990234,1789,1,441,349,0.02075455337762832,0,Background
-60.08333333333333,-6.083333333333332,35.921051025390625,33.27349853515625,2386,46,531,60,0.03659279271960258,0,Background
-48.25,-4.916666666666666,49.26278305053711,33.06024932861328,1658,18,131,260,0.10253117233514786,0,Background
-47.58333333333333,-3.75,43.3616943359375,31.9742488861084,1811,32,189,154,0.01679696142673492,0,Background
-64.91666666666666,-10.416666666666666,61.25889205932617,33.587501525878906,1774,20,413,175,0.06906522810459137,0,Background
-50.58333333333333,-3.25,46.171669006347656,31.92650032043457,2267,31,183,91,0.02359274588525295,0,Background
-52.25,2.5833333333333335,59.921573638916016,32.35725021362305,2581,54,246,159,0.07442124933004379,0,Background
-60.75,-1.416666666666666,38.53520965576172,31.769248962402344,2429,135,434,76,0.04915390536189079,0,Background
-48.58333333333333,-1.416666666666666,41.746734619140625,30.930500030517575,2652,74,350,9,0.02475406788289547,0,Background
-61.75,-4.583333333333332,28.855852127075195,32.256248474121094,2518,91,498,52,0.01651946455240249,0,Background
-59.916666666666664,-2.083333333333333,46.135013580322266,31.77174949645996,2469,121,446,120,0.07430853694677353,0,Background
-54.416666666666664,-1.75,70.45611572265625,32.63850021362305,1726,36,145,46,0.11057166010141373,0,Background
-58.75,-7.583333333333332,33.71193313598633,33.96025085449219,2088,15,304,132,0.01407691091299057,0,Background
-63.08333333333333,0.41666666666666696,42.176902770996094,32.39775085449219,2234,110,382,46,0.01267063245177269,0,Background
-54.416666666666664,-8.083333333333332,47.01729202270508,34.22050094604492,2092,11,333,318,0.03803981468081474,0,Background
-52.25,-3.25,59.912471771240234,32.74174880981445,1971,34,146,137,0.08427882939577103,0,Background
-64.75,-3.75,27.001628875732425,32.048500061035156,2455,111,508,76,0.01714947447180748,0,Background
-68.41666666666666,-9.583333333333332,87.228607177734375,31.480749130249023,1863,39,588,198,0.06262724101543427,0,Background
-53.25,-11.25,65.57073974609375,34.9375,1991,2,509,295,0.00200568558648228,0,Background
-63.74999999999999,-2.416666666666666,25.34214210510254,31.50550079345703,2772,150,623,63,0.00387179106473922,0,Background
-52.08333333333333,-12.083333333333332,86.64508819580078,34.05799865722656,1638,2,413,318,0.03460492193698883,0,Background
-64.41666666666666,-8.416666666666666,44.30713653564453,32.96699905395508,2207,24,515,97,0.00894686765968799,0,Background
-61.08333333333333,-7.75,34.63886642456055,33.46875,2579,23,402,99,0.0206994991749525,0,Background
-62.75,0.41666666666666696,42.89064025878906,32.2452507019043,2101,100,348,46,0.0136073213070631,0,Background
-66.75,-3.583333333333332,31.123205184936523,31.696250915527344,2871,143,623,93,0.00591498194262385,0,Background
-50.416666666666664,-4.583333333333332,47.23768997192383,32.430999755859375,1894,28,217,182,0.0606253445148468,0,Background
-52.916666666666664,-5.583333333333332,35.30699920654297,32.379249572753906,1858,26,306,222,0.08488697558641434,0,Background
-66.58333333333333,-7.916666666666666,50.78410720825195,32.10974884033203,2243,36,545,132,0.04223113134503364,0,Background
-61.916666666666664,-11.083333333333332,58.77508544921875,33.903499603271484,2058,12,308,178,0.07089131325483322,0,Background
-53.08333333333333,-6.416666666666666,32.497352600097656,33.04600143432617,1983,24,290,270,0.1002434864640236,0,Background
-64.58333333333333,-4.083333333333332,26.99363899230957,31.99650001525879,2295,95,472,82,0.00711921975016593,0,Background
-65.08333333333333,-5.25,28.890758514404297,32.20000076293945,2554,86,537,88,0.00830360781401395,0,Background
-62.08333333333333,0.41666666666666696,43.994651794433594,32.278751373291016,2047,89,318,51,0.02133780345320701,0,Background
-51.75,-2.25,50.348663330078125,32.19575119018555,2220,47,165,49,0.01545595377683639,0,Background
-51.75,3.5833333333333335,56.16775131225586,32.557498931884766,3275,81,293,70,0.09870611131191254,0,Background
-46.58333333333333,-1.583333333333333,43.76946640014648,31.969499588012695,2236,24,109,35,0.03399175778031349,0,Background
-67.08333333333333,-9.75,73.5902099609375,32.52975082397461,1850,22,453,161,0.01607298478484153,0,Background
-53.08333333333333,1.25,61.5423469543457,31.572750091552734,2332,60,209,292,0.0637441948056221,0,Background
-59.75,-9.416666666666666,40.94816970825195,33.700748443603516,2020,8,250,171,0.04819700866937637,0,Background
-52.25,-5.416666666666666,34.90345764160156,32.24174880981445,1818,25,284,211,0.03743713721632957,0,Background
-62.58333333333333,-7.25,38.93219757080078,33.13249969482422,2190,29,317,74,0.02567166090011596,0,Background
-61.08333333333333,-1.416666666666666,35.323997497558594,31.64800071716309,2463,138,468,73,0.076255902647972107,0,Background
-64.41666666666666,-6.583333333333332,31.733301162719727,32.80175018310547,2417,39,553,59,0.01454991847276687,0,Background
-59.416666666666664,-2.75,51.54662322998047,32.1192512512207,2390,95,406,80,0.02955587022006511,0,Background
-58.75,-8.416666666666666,34.4520263671875,34.01274871826172,2024,9,283,175,0.05920394137501716,0,Background
-48.416666666666664,-3.75,41.809810638427734,31.92824935913086,1994,36,209,134,0.02723701670765876,0,Background
-53.916666666666664,-12.25,90.655517578125,34.129249572753906,1764,1,685,317,0.02813690342009067,0,Background
-63.58333333333333,-12.083333333333332,69.87657165527344,33.5724983215332,1583,11,380,174,0.04939086735248566,0,Background
-62.08333333333333,-8.416666666666666,39.35495376586914,33.09375,2272,18,524,94,0.01413285639137029,0,Background
-51.416666666666664,2.25,69.552581787109375,32.41875076293945,2631,51,189,102,0.14549607038497925,0,Background
-52.416666666666664,1.916666666666667,62.52278137207031,32.1202507019043,2442,58,207,191,0.0324518084526062,0,Background
-64.58333333333333,-5.916666666666666,29.244016647338867,32.60274887084961,2630,72,581,55,0.02383658289909362,0,Background
-56.416666666666664,-2.25,68.151641845703125,33.20349884033203,2189,38,216,5,0.02144369669258594,0,Background
-68.25,-5.083333333333332,38.325408935546875,31.59724998474121,2682,95,610,116,0.01630337163805961,0,Background
-53.58333333333333,-9.25,39.20561218261719,34.553001403808594,2087,8,372,325,0.03149892762303352,0,Background
-59.08333333333333,-1.416666666666666,51.23105239868164,32.26100158691406,2286,97,317,91,0.08368358761072159,0,Background
-62.75,-3.75,27.827516555786133,31.673999786376953,2523,101,613,46,0.01266444940119981,0,Background
-67.58333333333333,-4.416666666666666,35.17394256591797,31.57775115966797,2641,109,585,114,0.02906839549541473,0,Background
-68.75,-10.25,86.52869415283203,31.37125015258789,1747,28,564,233,0.07292984426021576,0,Background
-63.74999999999999,-11.25,59.298301696777344,32.57025146484375,1677,13,397,277,0.14631108939647677,0,Background
-53.08333333333333,-10.583333333333332,48.03853225708008,34.7239990234375,2147,3,564,296,0.02600040473043918,0,Background
-57.75,-7.583333333333332,32.556339263916016,34.53350067138672,2282,16,330,138,0.06550928205251694,0,Background
-61.25,-11.75,67.4061279296875,33.75450134277344,1838,7,263,217,0.03398792073130607,0,Background
-46.25,-4.916666666666666,53.0068473815918,31.6924991607666,1220,9,147,334,0.095159150660038,0,Background
-59.08333333333333,-5.75,40.094600677490234,33.04724884033203,2230,46,451,98,0.0492849051952362,0,Background
-44.75,-3.083333333333333,54.034664154052734,33.44300079345703,1765,24,139,5,0.00902913603931665,0,Background
-47.25,-3.083333333333333,45.59275817871094,31.829999923706055,1925,46,267,140,0.05745483562350273,0,Background
-51.25,0.08333333333333393,71.78453063964844,33.13425064086914,2346,32,139,14,0.02635485492646694,0,Background
-46.916666666666664,-4.916666666666666,49.88323211669922,33.102500915527344,1362,11,185,233,0.01353482622653246,0,Background
-68.25,-10.416666666666666,87.39472198486328,31.51275062561035,1681,35,524,223,0.0364699549973011,0,Background
-62.75,-0.08333333333333304,38.34793472290039,31.724750518798828,2425,118,417,52,0.00944495201110839,0,Background
-62.75,0.5833333333333335,43.42998504638672,32.277748107910156,1998,95,327,53,0.0323222316801548,0,Background
-47.75,-1.416666666666666,46.98007583618164,31.67925071716309,2386,38,165,40,0.03301594033837318,0,Background
-50.916666666666664,-8.916666666666666,40.72845077514648,34.02375030517578,1933,8,313,343,0.19024093449115753,0,Background
-55.75,-8.583333333333332,60.69426727294922,33.98500061035156,2229,10,319,505,0.08795382082462311,0,Background
-60.08333333333333,-12.25,77.69574737548828,32.32875061035156,1934,6,437,463,0.1131877601146698,0,Background
-63.24999999999999,-4.416666666666666,28.40729331970215,31.973249435424805,2329,91,606,57,0.01153501123189926,0,Background
-53.58333333333333,-0.583333333333333,61.01732635498047,31.849498748779297,2200,53,196,154,0.07230726629495621,0,Background
-63.416666666666664,-6.916666666666666,36.7037239074707,32.91200256347656,2240,33,342,80,0.01033092755824327,0,Background
-52.916666666666664,-8.916666666666666,35.39165496826172,34.265750885009766,2038,8,360,322,0.09141628444194794,0,Background
-58.08333333333333,1.0833333333333337,55.024803161621094,30.926250457763672,1928,66,223,503,0.31092914938926697,0,Background
-64.08333333333333,-3.583333333333332,23.850666046142575,31.94649887084961,2278,97,467,39,0.00972827896475792,0,Background
-60.08333333333333,1.916666666666667,62.12834930419922,32.60224914550781,1802,46,229,201,0.08891382813453674,0,Background
-60.25,0.41666666666666696,49.68001174926758,32.39025115966797,2046,81,326,112,0.11769554764032364,0,Background
-65.91666666666666,-3.583333333333332,29.174076080322266,31.901750564575195,2892,135,623,84,0.02717762626707554,0,Background
-58.58333333333333,-0.583333333333333,53.41162872314453,32.41400146484375,2249,102,308,124,0.10439658164978027,0,Background
-51.416666666666664,-1.916666666666666,48.49937438964844,32.24800109863281,2206,48,173,17,0.02596014738082885,0,Background
