lon,lat,GLM,GAM,RF,BRT,consenso_media,incerteza_sd
-60.083333333333336,4.416666666666669,5.603636964224279e-6,0.005002136807888746,0.08266428858041763,0.024805229157209396,0.02811931454562,0.0379074399119388
-61.41666666666667,4.250000000000003,9.93946596281603e-5,0.019456783309578896,0.09868492186069489,0.038380369544029236,0.039155367343482794,0.04265275175894148
-61.25,4.250000000000003,9.687680285423994e-4,0.03455770015716553,0.0748865082859993,0.031000223010778427,0.03535329987062141,0.030357606705538134
-61.083333333333336,4.250000000000003,0.005988174583762884,0.06828274577856064,0.1320563554763794,0.048987407237291336,0.06382867076899856,0.05241069180645116
-60.91666666666667,4.250000000000003,0.014000710099935532,0.08403009176254272,0.1780940443277359,0.05793146416544914,0.08351407758891582,0.0693594856482665
-60.75,4.250000000000003,0.013366764411330223,0.05121280625462532,0.1470876932144165,0.04090533033013344,0.06314314855262637,0.0581985928332214
-60.583333333333336,4.250000000000003,0.02924349345266819,0.08706998825073242,0.12596666812896729,0.042295005172491074,0.07114378875121474,0.04414777832780671
-60.41666666666667,4.250000000000003,0.015049977228045464,0.04816150292754173,0.10071150958538055,0.024329956620931625,0.047063236590474844,0.038388341014179775
-60.25,4.250000000000003,9.208523551933467e-4,0.010520740412175655,0.07132261991500854,0.023047149181365967,0.02645284046593588,0.031254919985736346
-60.083333333333336,4.250000000000003,4.5827426947653294e-4,0.008119468577206135,0.06724206358194351,0.021354004740715027,0.0242934527923353,0.029905055448943858
-59.91666666666667,4.250000000000003,1.9056293240282685e-4,0.00451446371152997,0.05909841135144234,0.022181743755936623,0.02149629543782794,0.02681234670166414
-61.75,4.083333333333336,0.01070514228194952,0.0494246706366539,0.10149722546339035,0.05059405043721199,0.05305527220480144,0.037235266528412025
-61.583333333333336,4.083333333333336,0.09344928711652756,0.18195725977420807,0.06416547298431396,0.03822069615125656,0.09444817900657654,0.06254973784671936
-61.41666666666667,4.083333333333336,0.25187990069389343,0.369140088558197,0.1170722246170044,0.06775963306427002,0.20146296173334122,0.13620555936111073
-61.25,4.083333333333336,0.17577460408210754,0.24241049587726593,0.1943543702363968,0.0532270111143589,0.1664416203275323,0.08052958873362524
-61.083333333333336,4.083333333333336,0.21657465398311615,0.23615677654743195,0.26221388578414917,0.17772874236106873,0.2231685146689415,0.03559722769300973
-60.91666666666667,4.083333333333336,0.12019751965999603,0.15124106407165527,0.30186429619789124,0.2808874845504761,0.21354759112000465,0.09116073862041169
-60.75,4.083333333333336,0.0897761881351471,0.14357712864875793,0.34616151452064514,0.3679982125759125,0.23687826097011566,0.14080647752676687
-60.583333333333336,4.083333333333336,0.1332135945558548,0.11693411320447922,0.21088214218616486,0.1444597989320755,0.1513724122196436,0.04125098496260965
-60.41666666666667,4.083333333333336,0.11865004152059555,0.1415591984987259,0.20805436372756958,0.14829762279987335,0.1541403066366911,0.038116950325742825
-60.25,4.083333333333336,0.03464497625827789,0.06803154945373535,0.15178610384464264,0.05526232346892357,0.07743123825639486,0.05144293014224244
-60.083333333333336,4.083333333333336,0.028918422758579254,0.0573568269610405,0.1072746068239212,0.04026707634329796,0.05845423322170973,0.03458212425610661
-59.91666666666667,4.083333333333336,0.002087404252961278,0.011455624364316463,0.06850714236497879,0.020662754774093628,0.02567823143908754,0.029542513414873982
-51.41666666666667,4.083333333333336,0.4349188804626465,0.40862682461738586,0.3967341184616089,0.20626619458198547,0.3616365045309067,0.1048016738436352
-64.25,3.916666666666669,3.3527451648307505e-11,4.492245498113334e-4,0.10224563628435135,0.014645648188889027,0.029335127264144792,0.04908043801199022
-62.583333333333336,3.916666666666669,0.01296486146748066,0.048875316977500916,0.06975992023944855,0.06411617994308472,0.04892906965687871,0.025547340467451406
-62.41666666666667,3.916666666666669,0.06896892935037613,0.11001050472259521,0.10847341269254684,0.12605592608451843,0.10337719321250916,0.0242777389204231
-62.25,3.916666666666669,0.003328512655571103,0.04427791014313698,0.09905119240283966,0.09647190570831299,0.06078238022746518,0.04586788508348516
-62.083333333333336,3.916666666666669,0.044256020337343216,0.09080175310373306,0.0788503959774971,0.04051801189780235,0.06360654532909393,0.02502983221385268
-61.91666666666667,3.916666666666669,0.15012127161026,0.1680418699979782,0.07658571749925613,0.0386175736784935,0.10834160819649696,0.06104517212025746
-61.75,3.916666666666669,0.3094075322151184,0.2456352859735489,0.06928373128175735,0.02860475331544876,0.16323282569646835,0.13553395699959309
-61.583333333333336,3.916666666666669,0.5256367325782776,0.5153751969337463,0.1383654773235321,0.07682493329048157,0.3140505850315094,0.23975095697103976
-61.41666666666667,3.916666666666669,0.29264914989471436,0.2815651297569275,0.2372753918170929,0.18550044298171997,0.24924752861261368,0.0487686752588893
-61.25,3.916666666666669,0.10890688002109528,0.12896589934825897,0.23688611388206482,0.12313428521156311,0.14947329461574554,0.058881042909133874
-61.083333333333336,3.916666666666669,0.05419856309890747,0.08589454740285873,0.18715833127498627,0.2176252156496048,0.13621916435658932,0.07848925619826942
-60.91666666666667,3.916666666666669,0.030058609321713448,0.06098297983407974,0.16185277700424194,0.16875509917736053,0.10541236633434892,0.07035619101239285
-60.75,3.916666666666669,0.06353756040334702,0.07805666327476501,0.16279682517051697,0.10837948322296143,0.1031926330178976,0.04390863581046861
-60.583333333333336,3.916666666666669,0.06454675644636154,0.08305762708187103,0.13543492555618286,0.09294692426919937,0.0939965583384037,0.030028825362032985
-60.41666666666667,3.916666666666669,0.0739772617816925,0.08421726524829865,0.1367357075214386,0.09020742774009705,0.0962844155728817,0.027787659303169385
-60.25,3.916666666666669,0.07135427743196487,0.10139186680316925,0.22928492724895477,0.16545377671718597,0.14187121205031872,0.07025788311808231
-60.083333333333336,3.916666666666669,0.022092362865805626,0.04825415089726448,0.17108094692230225,0.061674878001213074,0.07577558467164636,0.06562839736675764
-59.91666666666667,3.916666666666669,0.012615900486707687,0.04008796811103821,0.16642539203166962,0.054944057017564774,0.06851832941174507,0.06758555266056204
-59.75,3.916666666666669,0.021292412653565407,0.06642511487007141,0.2511666715145111,0.13406860828399658,0.11823820183053613,0.10000610288131345
-51.583333333333336,3.916666666666669,0.5598313808441162,0.4687729775905609,0.44284048676490784,0.2573699951171875,0.4322037100791931,0.12689379099188314
-51.41666666666667,3.916666666666669,0.41963526606559753,0.4432241916656494,0.37464603781700134,0.18215212225914001,0.3549144044518471,0.11863607089113988
-64.08333333333333,3.7500000000000027,1.2440713348382815e-8,0.0012046943884342909,0.08282975852489471,0.013275270350277424,0.024327433926079944,0.03945950169910014
-63.91666666666667,3.7500000000000027,1.4985096186137525e-6,0.0017879554070532322,0.08013412356376648,0.015614151954650879,0.0243844323587723,0.03781566748294018
-63.75,3.7500000000000027,1.0554114169281092e-6,0.00131412863265723,0.08400238305330276,0.017720695585012436,0.02575956567059734,0.03965656503731458
-63.583333333333336,3.7500000000000027,4.0034102858044207e-4,0.002928324742242694,0.012475396506488323,0.0072312806732952595,0.00575883573765168,0.005291677134653799
-63.41666666666667,3.7500000000000027,0.014782587066292763,0.036608513444662094,0.07019047439098358,0.04399271309375763,0.04139357199892402,0.022855039023237315
-62.583333333333336,3.7500000000000027,8.856293861754239e-4,0.024052433669567108,0.07560436427593231,0.05291929468512535,0.03836543050420005,0.032701429740849636
-62.41666666666667,3.7500000000000027,0.07977233827114105,0.0910012349486351,0.09589484333992004,0.0715123638510704,0.08454519510269165,0.011001966769157621
-62.25,3.7500000000000027,0.06281770020723343,0.08152598142623901,0.07315754145383835,0.06072317063808441,0.0695560984313488,0.009655311401561738
-62.083333333333336,3.7500000000000027,0.2346770465373993,0.20092840492725372,0.0918821394443512,0.0397283211350441,0.14180397801101208,0.09134683794603422
-61.91666666666667,3.7500000000000027,0.4007977247238159,0.3284313678741455,0.10442540049552917,0.0630125179886818,0.2241667527705431,0.1657088702601005
-61.75,3.7500000000000027,0.04960492253303528,0.08052108436822891,0.06400555372238159,0.02902308851480484,0.055788662284612656,0.02186202631325599
-61.583333333333336,3.7500000000000027,0.25713011622428894,0.33741429448127747,0.14221270382404327,0.04572184011340141,0.19561973866075277,0.1280766879221328
-61.41666666666667,3.7500000000000027,0.19530807435512543,0.206335186958313,0.18428094685077667,0.14162196218967438,0.18188654258847237,0.028312796476439323
-61.25,3.7500000000000027,0.07866816967725754,0.10715106129646301,0.13259603083133698,0.09547874331474304,0.10347350127995014,0.022663236058929125
-61.083333333333336,3.7500000000000027,0.04351894184947014,0.07381120324134827,0.10935515910387039,0.05353633314371109,0.07005540933459997,0.02907255466694194
-60.91666666666667,3.7500000000000027,0.02866155281662941,0.05771264061331749,0.10761706531047821,0.06059423089027405,0.06364637240767479,0.03266947697275572
