lon,lat,bio3_isotermalidade,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio8_temp_media_trimestre_umido,bio12_precipitacao_anual,bio13_precipitacao_mes_umido,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,bio19_precipitacao_trimestre_frio,elevacao,declividade,orientacao,GLM,GAM,Random_Forest,BRT,Maxent
-60.25,4.583333333333336,84.87825012207031,50.479122161865234,29.8747501373291,23.242250442504883,1817.60595703125,316.2460021972656,60.465999603271484,324.08599853515625,750.385986328125,633,0.42318716645240784,160.26559448242188,4.212749783375192e-6,0.016259272356424746,0.09835198412698413,0.022914695264991083,0.016859328051431532
-61.083333333333336,4.416666666666669,87.03592681884766,55.30335998535156,28.77225112915039,22.357084274291992,1934.2259521484375,312.32598876953125,52.625999450683594,292.72601318359375,822.906005859375,659,1.0736788511276245,167.92913818359375,1.1947224785156126e-8,0.01315195513471547,0.0940230158730159,0.031225794495543295,0.10966906204551241
-60.91666666666667,4.416666666666669,87.01647186279297,57.519840240478516,29.9064998626709,23.29912567138672,1876.406005859375,308.406005859375,55.566001892089844,291.7460021972656,802.32598876953125,523,1.0396220684051514,175.45083618164063,7.02726195638232e-7,0.008527106282555569,0.0914452380952381,0.022324180369000957,0.3015145072574871
-60.75,4.416666666666669,86.67639923095703,57.254276275634766,30.07025146484375,23.35558319091797,1830.345947265625,300.5660095214844,52.625999450683594,284.885986328125,773.906005859375,559,1.0359476804733276,176.87246704101563,9.245127863404527e-8,0.005779751374787722,0.0965246031746032,0.02096227958503643,0.19431063722968323
-60.583333333333336,4.416666666666669,86.51972198486328,56.10356903076172,30.791500091552734,24.0795841217041,1738.2259521484375,320.1659851074219,50.66600036621094,302.5260009765625,778.8060302734375,452,0.9704857468605042,171.18885803222656,3.07002998123875e-6,0.004589956896810434,0.08975079365079369,0.021723326287161365,0.29259149175989396
-60.41666666666667,4.416666666666669,86.30682373046875,54.745296478271484,30.674501419067383,23.99625015258789,1700.0059814453125,308.406005859375,54.58599853515625,301.5459899902344,739.60601806640625,485,0.7008836269378662,177.59402465820313,7.410317177197313e-5,0.008131898399173712,0.08437261904761906,0.0203999106701171,0.11837595396509282
-60.25,4.416666666666669,85.61436462402344,54.11418914794922,30.93025016784668,24.215417861938477,1626.5059814453125,323.1059875488281,53.60599899291992,275.08599853515625,779.7860107421875,468,0.4057166576385498,189.7240753173828,3.1895986333919436e-4,0.009046104025183285,0.08520357142857145,0.02182216380079596,0.05551328981808357
-60.083333333333336,4.416666666666669,83.974609375,52.46355438232422,30.439250946044922,23.749834060668945,1673.5460205078125,319.1860046386719,56.54600143432617,274.1059875488281,753.32598876953125,574,0.22553379833698273,181.967529296875,9.098137689883858e-6,0.005613738388781244,0.09295277777777781,0.0245998162417483,0.014959408008413
-61.41666666666667,4.250000000000003,87.25037384033203,53.745906829833984,30.009000778198242,23.638917922973633,2064.56591796875,306.4460144042969,65.365997314453125,316.2460021972656,812.1259765625,467,0.892525315284729,164.1967010498047,1.8612308087028031e-4,0.022276120775902637,0.10032936507936509,0.033509222278023325,0.4628391602375974
-61.25,4.250000000000003,86.491729736328125,58.124839782714844,30.775501251220703,24.181459426879883,1940.10595703125,323.1059875488281,57.5260009765625,310.3659973144531,807.22601318359375,354,0.8653136491775513,164.91061401367188,0.0015547164578554597,0.03836332442219873,0.08379087301587303,0.028989658709311656,0.6799032946481731
-61.083333333333336,4.250000000000003,85.731109619140625,62.6791877746582,31.4325008392334,24.655916213989258,1825.446044921875,317.22601318359375,54.58599853515625,275.08599853515625,791.5460205078125,284,0.7667055130004883,166.69097900390625,0.008434345195453318,0.07490224564139092,0.11037182539682537,0.036000784914520086,0.7032948440276066
-60.91666666666667,4.250000000000003,85.82850646972656,63.435707092285156,31.94300079345703,25.096084594726563,1712.7459716796875,310.3659973144531,47.72600173950195,227.0659942626953,794.48602294921875,237,0.6720359325408936,176.4337158203125,0.0178795437795844,0.09410778739530976,0.15447777777777777,0.07758738236774708,0.6488877101760117
-60.75,4.250000000000003,86.44074249267578,61.713687896728516,31.634000778198242,24.889917373657227,1686.2860107421875,307.4259948730469,44.7859992980957,223.14599609375,754.3060302734375,289,0.6197679042816162,176.02490234375,0.017752528528608664,0.05673174964275919,0.11717579365079364,0.032960922375320605,0.4852460676886674
-60.583333333333336,4.250000000000003,86.39728546142578,61.43463134765625,32.0525016784668,25.33208465576172,1597.10595703125,314.2860107421875,45.76599884033203,279.9859924316406,752.34600830078125,226,0.5751680731773376,175.75474548339844,0.036863871461575326,0.09844451174813829,0.1519265873015873,0.06986627985717847,0.4502625662828562
